Fylke,Danmark,Grønland,Finland,Færøyene,Island,Sverige,Albania,Andorra,Belarus,Belgia,Bosnia-Hercegovina,Bulgaria,Estland,Frankrike,Gibraltar,Guernsey,Hellas,Irland,Italia,Jersey,Kosovo,Kroatia,Latvia,Liechtenstein,Litauen,Luxembourg,Malta,Man,Moldova,Monaco,Montenegro,Nederland,Nord-Makedonia,Polen,Portugal,Romania,Russland,San Marino,Serbia,Serbia og Montenegro,Slovakia,Slovenia,Spania,Storbritannia,Sveits,Tsjekkia,Tyrkia,Tyskland,Ukraina,Ungarn,Vatikanstaten,Østerrike,Algerie,Angola,Benin,Botswana,Det britiske territoriet i Indiahavet,Burkina Faso,Burundi,Djibouti,Egypt,Ekvatorial-Guinea,Elfenbeinskysten,Eritrea,Eswatini,Etiopia,Gabon,Gambia,Ghana,Guinea,Guinea-Bissau,Kamerun,Kapp Verde,Kenya,Komorene,Kongo,Kongo-Brazzaville,Lesotho,Liberia,Libya,Madagaskar,Malawi,Mali,Marokko,Mauritania,Mauritius,Mayotte,Mosambik,Namibia,Niger,Nigeria,Réunion,Rwanda,São Tomé og Príncipe,Senegal,Den sentralafrikanske republikk,Seychellene,Sierra Leone,Somalia,St. Helena,Sudan,Sør-Afrika,Sør-Sudan,Tanzania,Togo,Tsjad,Tunisia,Uganda,Vest-Sahara,Zambia,Zimbabwe,Afghanistan,Armenia,Aserbajdsjan,Bahrain,Bangladesh,Bhutan,Brunei,Filippinene,De forente arabiske emirater,Georgia,Hongkong,India,Indonesia,Irak,Iran,Israel,Japan,Jemen,Jordan,Kambodsja,Kasakhstan,Kina,Kirgisistan,Kuwait,Kypros,Laos,Libanon,Macao,Malaysia,Maldivene,Mongolia,Myanmar,Nepal,Nord-Korea,Oman,Pakistan,Palestina,Qatar,Saudi-Arabia,Singapore,Sri Lanka,Syria,Sør-Korea,Tadsjikistan,Taiwan,Thailand,Turkmenistan,Usbekistan,Vietnam,Øst-Timor,De amerikanske Jomfruøyene,Anguilla,Antigua og Barbuda,Aruba,Bahamas,Barbados,Belize,Bermuda,Bonaire,Sint Eustatius og Saba,De britiske Jomfruøyene,Canada,Caymanøyene,Costa Rica,Cuba,Curaçao,Dominica,Den dominikanske republikk,El Salvador,Franske Antiller,Grenada,Guadeloupe,Guatemala,Haiti,Honduras,Jamaica,Martinique,Mexico,Montserrat,De nederlandske Antillene,Nicaragua,Panama,Puerto Rico,Saint Kitts og Nevis,Saint Lucia,Saint Vincent og Grenadinene,Saint-Barthélemy,Saint-Martin,Saint-Pierre-et-Miquelon,Sint Maarten,Trinidad og Tobago,Turks- og Caicosøyene,USA,Argentina,Bolivia,Brasil,Chile,Colombia,Ecuador,Falklandsøyene,Fransk Guyana,Guyana,Paraguay,Peru,Surinam,Uruguay,Venezuela,Amerikansk Samoa,Australia,Christmasøya,Cookøyene,Fiji,Fransk Polynesia,Guam,Kiribati,Kokosøyene,Marshalløyene,Mikronesiaføderasjonen,Mindre stillehavsøyer (am.),Nauru,New Zealand,Niue,Nord-Marianene,Norfolkøya,Ny-Caledonia,Palau,Papua Ny-Guinea,Pitcairn,Salomonøyene,Samoa,Tokelau,Tonga,Tuvalu,Vanuatu,Wallis- og Futunaøyene,Statsløse,Uoppgitt
3442 Østre Toten,40,0,6,3,0,37,5,0,0,0,80,3,3,3,0,0,0,0,5,0,27,30,28,0,217,0,0,0,3,0,0,25,0,475,0,17,34,0,8,0,3,0,6,20,5,3,6,45,235,8,0,4,0,0,0,0,0,0,0,0,3,0,0,42,0,9,0,0,0,0,0,0,0,9,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,6,0,0,0,3,0,0,4,0,0,0,7,0,0,0,0,0,0,29,0,0,0,3,3,43,21,3,0,0,3,0,6,17,0,3,0,0,9,0,0,0,0,0,0,0,0,9,5,0,0,0,5,77,0,0,0,35,0,3,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,6,0,3,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443 Vestre Toten,19,0,6,0,10,45,0,0,3,3,12,8,3,3,0,0,0,0,8,0,24,10,29,0,128,0,0,0,3,0,3,25,4,245,6,28,36,0,11,0,3,0,3,28,3,11,57,37,241,9,0,3,8,0,0,0,0,0,4,0,0,0,0,66,0,14,0,3,3,0,0,0,0,11,0,20,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,4,42,0,30,0,3,3,0,0,4,12,0,0,0,33,0,0,0,4,0,0,41,0,0,0,7,0,64,59,0,0,0,0,0,3,20,0,3,0,0,11,0,0,0,0,0,0,0,0,6,7,0,0,0,7,113,0,0,0,82,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3446 Gran,28,0,5,0,5,54,13,0,6,0,8,5,0,6,0,0,0,0,4,0,63,0,15,0,176,0,0,0,0,0,8,17,11,168,6,19,43,0,11,0,0,0,0,17,4,9,21,45,265,3,0,3,0,0,0,0,0,0,0,0,3,0,0,99,0,12,0,0,0,4,0,3,0,6,0,32,0,0,13,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,3,108,0,17,0,0,0,0,0,0,12,0,0,0,15,3,0,0,0,0,0,67,0,0,5,7,3,59,37,0,0,9,0,0,0,14,3,0,0,0,8,0,0,0,0,0,3,0,0,28,26,0,3,0,12,93,0,0,4,44,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,10,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3447 Søndre Land,17,0,5,0,0,23,0,0,3,3,20,6,4,3,0,0,3,0,0,0,0,0,3,0,28,0,0,0,3,0,0,37,0,144,0,4,18,0,7,0,0,0,0,12,0,3,3,39,181,0,0,0,5,0,0,0,0,0,0,0,3,0,0,15,0,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,58,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,3,0,21,0,0,0,9,0,7,9,0,0,0,3,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,24,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3448 Nordre Land,19,0,3,0,3,15,3,0,0,5,3,3,0,0,0,0,0,0,3,0,3,0,7,0,28,0,0,0,3,0,0,17,0,94,0,0,17,0,0,0,0,0,3,4,0,3,12,29,146,5,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,15,0,0,0,0,0,3,3,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3449 Sør-Aurdal,7,0,3,0,7,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,30,0,0,0,0,0,0,26,0,18,0,26,0,0,0,0,0,0,0,3,0,3,0,18,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,8,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,3,3,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450 Etnedal,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,3,0,0,15,0,8,0,4,7,0,3,0,0,0,0,0,0,0,0,9,352,6,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451 Nord-Aurdal,16,0,3,0,3,15,0,0,0,0,11,18,9,3,0,0,0,0,3,0,3,0,25,0,93,0,0,0,0,0,0,29,0,86,0,58,22,0,7,0,9,0,0,5,0,0,13,42,115,4,0,0,0,0,0,0,0,0,3,0,0,0,0,87,0,8,0,0,0,0,0,0,0,3,0,13,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,16,3,0,0,3,4,0,3,18,0,0,0,0,0,0,0,0,3,3,3,0,0,12,3,0,0,0,3,60,0,0,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3452 Vestre Slidre,6,0,0,0,3,3,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,0,4,0,43,0,0,0,0,0,0,38,0,11,0,7,5,0,5,0,0,0,0,3,0,0,0,14,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3453 Øystre Slidre,19,0,3,0,0,22,0,0,0,8,0,3,14,4,0,0,5,3,0,0,3,3,10,0,57,0,0,0,0,0,0,18,0,31,3,3,13,0,3,0,3,0,11,12,3,3,5,18,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3454 Vang,9,0,3,0,0,10,4,0,3,3,3,0,5,3,0,0,0,0,0,0,3,0,3,0,57,0,0,0,0,0,3,12,0,57,0,3,0,0,4,0,5,0,0,3,0,3,0,5,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3901 Horten,144,0,43,0,25,161,3,0,6,7,327,22,9,18,0,0,21,5,21,0,81,12,76,0,339,0,3,0,5,0,0,36,5,469,12,37,142,0,40,0,5,3,44,66,22,15,26,109,423,31,0,3,0,4,0,0,0,0,5,3,12,0,8,242,0,61,0,3,10,4,0,0,3,22,0,19,0,0,0,5,0,0,0,35,0,3,0,0,3,0,15,0,0,0,3,0,0,0,520,0,38,14,3,14,0,0,6,9,0,3,3,259,3,0,0,11,0,0,156,3,6,4,79,6,144,127,0,7,6,0,0,3,56,0,3,3,0,17,3,3,0,0,6,10,0,0,75,5,0,0,0,44,346,18,3,0,113,0,0,97,0,0,0,0,0,0,0,0,0,0,0,14,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,46,3,0,30,15,8,3,0,0,3,3,6,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3903 Holmestrand,140,0,26,3,40,125,3,0,11,3,95,44,12,11,0,0,7,6,19,0,34,23,141,0,563,0,3,0,14,0,0,58,12,1104,14,96,87,0,41,0,15,3,37,85,10,22,94,173,235,39,0,3,3,0,0,3,0,0,12,0,12,0,0,141,0,24,0,8,3,3,0,0,0,13,0,12,4,0,4,0,0,0,0,21,0,0,0,0,0,0,3,0,0,0,3,0,0,0,48,0,4,20,6,8,0,0,3,7,0,0,0,139,0,4,0,9,0,0,124,0,0,0,48,4,88,73,3,4,0,0,0,5,33,3,7,0,0,9,0,4,0,3,10,0,0,0,42,32,0,4,0,17,177,3,3,0,87,0,4,46,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,48,0,6,23,25,11,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3905 Tønsberg,232,3,43,8,107,406,29,0,22,17,252,41,16,43,0,0,22,9,63,0,279,50,145,0,894,0,3,0,18,0,3,50,16,1249,24,154,221,0,124,0,47,3,72,176,20,16,120,249,717,41,0,13,7,9,0,0,0,0,22,0,16,0,14,311,0,52,0,39,27,3,0,0,0,34,0,60,3,0,17,19,3,0,0,54,0,3,0,0,0,0,30,0,7,0,0,0,0,5,265,0,69,11,4,10,5,0,11,29,0,7,3,324,3,8,0,17,0,0,247,3,9,4,179,7,579,174,6,13,0,21,0,19,57,0,12,3,5,76,0,9,0,0,12,14,0,0,155,40,0,17,5,68,605,21,10,3,297,3,10,244,0,0,0,0,0,0,0,0,0,0,0,28,0,0,19,0,0,11,0,0,3,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,4,0,75,16,3,83,27,17,6,0,0,0,3,7,0,6,8,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3907 Sandefjord,277,0,68,10,161,485,26,3,19,13,423,122,37,58,0,0,40,24,48,0,457,53,248,0,1526,0,4,0,10,0,11,145,87,1624,77,133,246,0,166,0,40,16,80,239,37,30,229,519,531,80,0,23,10,4,0,0,0,0,16,0,28,0,0,356,0,75,0,18,23,3,0,7,4,32,0,25,6,0,13,51,0,3,0,99,0,3,0,0,0,0,15,0,7,0,5,0,0,6,303,0,91,35,0,9,0,0,23,31,0,4,5,303,6,8,0,7,0,0,268,15,4,15,234,22,866,189,20,27,3,31,0,20,104,0,19,3,0,74,0,38,0,3,13,10,0,3,108,172,6,38,15,30,1068,35,3,3,273,0,21,560,0,0,0,0,3,0,0,0,0,0,0,46,0,3,6,0,0,11,0,0,0,0,3,0,0,5,3,30,0,0,3,6,0,0,0,0,0,0,0,0,4,0,146,17,3,96,51,36,5,0,0,3,0,19,3,3,14,0,17,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0
3909 Larvik,208,3,30,6,50,245,10,0,14,7,156,66,27,24,0,0,19,7,25,0,246,25,79,0,557,0,0,0,10,0,7,77,88,1568,34,42,120,0,42,0,39,5,43,124,5,8,189,205,395,20,0,10,5,0,0,3,0,0,3,0,21,0,7,206,0,48,0,25,10,0,0,3,0,11,0,38,3,0,3,23,3,0,0,19,4,3,0,0,0,0,0,0,8,0,0,0,0,0,261,0,151,12,5,9,0,0,0,12,0,5,3,120,4,3,0,3,0,0,198,3,3,3,84,20,456,76,13,9,7,14,0,11,51,0,10,0,3,64,0,4,0,0,0,6,0,0,38,87,0,17,3,17,762,11,0,0,152,4,9,296,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,103,25,20,3,0,0,0,3,9,0,3,13,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3911 Færder,114,4,37,4,52,210,8,0,11,11,69,27,9,13,0,0,13,3,20,0,64,10,78,0,260,0,0,0,7,0,0,37,9,339,27,55,63,0,22,0,18,0,22,101,7,14,25,142,332,33,0,10,3,3,0,3,0,0,5,0,13,0,4,113,0,11,0,5,0,0,0,6,0,4,0,24,0,0,0,0,0,0,3,19,0,0,0,0,0,0,8,0,7,0,3,0,0,3,80,0,23,4,0,6,0,0,16,4,0,3,0,191,0,0,0,0,0,0,155,3,0,3,51,3,350,72,6,6,0,9,0,5,25,0,3,3,0,39,0,3,0,3,0,3,0,0,13,12,0,11,3,16,332,7,0,3,98,0,0,224,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,3,4,0,0,0,0,0,0,3,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,60,5,0,51,9,9,3,0,0,0,0,4,0,3,10,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001 Porsgrunn,118,0,30,3,31,186,10,0,5,15,148,47,8,85,0,0,7,3,8,0,160,56,41,0,289,0,0,0,9,0,6,53,18,447,38,123,135,0,51,0,16,3,35,106,11,19,123,136,370,37,0,8,6,9,0,4,0,0,6,0,14,0,3,223,0,79,0,21,30,0,7,4,0,9,0,33,0,0,4,24,0,0,0,46,0,0,0,0,0,0,7,0,7,0,0,0,0,0,272,0,49,11,3,14,0,0,16,24,0,0,4,221,3,8,0,31,49,0,156,16,3,3,73,9,289,173,0,0,5,20,3,6,79,0,4,0,0,45,0,7,0,6,13,46,3,0,57,74,0,25,3,73,532,12,0,3,188,3,3,212,0,0,0,0,0,0,0,0,0,0,0,13,0,0,6,0,0,9,0,0,0,0,0,0,0,3,0,18,0,0,3,3,0,0,0,0,0,0,0,0,4,0,62,4,3,61,42,18,4,0,0,3,3,5,0,0,11,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4003 Skien,206,0,60,7,106,270,37,0,12,16,295,68,21,28,3,0,40,8,32,0,559,137,55,0,391,3,0,0,27,0,10,73,70,959,51,164,224,0,104,0,10,9,42,137,11,9,250,271,520,32,0,24,28,30,0,3,0,0,44,0,35,0,4,493,0,130,0,17,21,15,0,0,3,59,0,75,5,0,22,8,3,3,0,95,0,0,0,3,0,0,31,0,31,0,0,0,0,4,863,0,106,5,10,24,0,0,14,20,0,4,7,364,4,7,0,17,33,0,188,5,4,3,77,4,823,340,15,6,3,32,3,18,82,4,5,3,0,82,0,16,0,3,77,12,0,0,149,162,0,43,6,40,725,8,3,9,280,3,16,190,0,0,0,0,0,0,0,0,0,0,0,6,0,0,16,0,0,6,4,0,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,8,6,83,176,37,16,0,0,0,7,11,0,0,16,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4005 Notodden,46,0,8,8,11,46,0,0,4,4,10,8,7,13,0,0,3,0,5,0,14,12,27,0,126,0,0,0,35,0,0,18,3,246,17,28,38,0,29,0,8,0,6,26,3,3,14,47,325,8,0,5,0,0,0,0,0,0,5,0,0,0,0,100,0,6,0,0,6,3,0,0,0,3,0,14,0,0,0,8,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,35,0,31,0,3,0,3,0,0,5,0,0,0,83,0,3,0,4,0,0,83,0,0,0,17,3,36,44,0,0,7,3,0,3,13,0,3,0,0,21,0,3,0,0,3,0,0,0,27,4,0,14,0,4,226,3,0,0,63,0,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,6,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4010 Siljan,10,0,3,0,0,9,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,7,3,9,0,3,8,0,0,0,0,0,6,4,0,0,0,16,42,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4012 Bamble,54,0,13,0,14,47,0,0,3,3,10,9,5,26,0,0,4,0,0,0,16,0,11,0,59,0,0,0,8,0,0,32,0,180,6,32,32,0,12,0,4,0,8,17,4,6,12,48,197,7,0,4,0,3,0,0,0,5,0,0,3,0,0,59,0,10,0,0,0,0,0,0,0,13,0,20,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,125,0,19,3,3,0,0,3,0,3,0,0,0,56,0,0,0,0,23,0,30,0,3,0,4,3,44,34,0,3,6,0,0,3,15,0,0,3,0,11,0,3,0,0,99,8,0,0,11,3,0,0,0,0,109,5,0,0,48,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,3,0,15,5,11,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4014 Kragerø,39,0,11,0,13,73,0,0,3,3,15,5,4,6,0,0,3,3,5,0,11,27,20,0,31,0,0,0,0,0,0,51,3,178,3,23,69,0,22,0,0,0,11,25,0,6,6,36,174,10,0,4,0,0,0,0,0,0,0,0,0,0,0,40,0,11,0,0,0,0,0,0,0,7,0,19,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,35,0,25,3,0,0,0,0,0,10,0,0,0,14,0,6,0,0,3,0,25,0,0,0,3,3,8,21,5,3,4,0,0,6,5,4,3,0,0,11,0,3,0,6,44,3,0,0,19,3,0,0,0,3,133,0,0,0,71,0,7,14,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,5,3,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4016 Drangedal,10,0,0,0,3,7,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,5,0,12,0,0,0,5,0,0,69,0,41,3,15,9,0,0,0,0,0,3,4,4,0,3,27,110,3,0,3,0,0,0,0,0,0,0,0,3,0,0,7,0,6,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,4,0,3,0,5,0,0,0,0,0,0,11,0,0,0,0,0,7,0,0,0,0,3,0,5,3,0,0,0,0,9,0,0,0,0,17,0,0,0,0,0,0,5,0,0,57,0,3,0,16,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
